ATCOCode,ATCOCode_revised,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9400ZZCRELM1,940GZZCRELM1,,,,Elmers End Tram Stop,,,,,,-,,,,,,,N0065151,Elmers End,London,,,,,,0,UKOS,535781,168413,-0.049555136,51.39851008,PLT,,,,,,147,2006-11-17T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRFLD,940GZZCRFLD,,,,Fieldway Tram Stop,,,,Fire Station,,Lodge Lane,,,,,,,N0060443,Forestdale,London,,,,,,0,UKOS,537663,163212,-0.024531884,51.35131916,MET,,,,,,147,2006-11-17T00:00:00,2009-08-21T16:45:00,1,revise,active
9400ZZCRFLD1,940GZZCRFLD1,,,,Fieldway Tram Stop,,,,,,-,,,,,,,N0060443,Forestdale,London,,,,,,0,UKOS,537683,163211,-0.024245252,51.35130533,PLT,,,,,,147,2006-11-17T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRFLD2,940GZZCRFLD2,,,,Fieldway Tram Stop,,,,,,-,,,,,,,N0060443,Forestdale,London,,,,,,0,UKOS,537655,163211,-0.024647078,51.35131211,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRGRA,940GZZCRGRA,,,,Gravel Hill Tram Stop,,,,Gravel Hill Tennis Courts,,Gravel Hill,,,,,,,N0060443,Forestdale,London,,,,,,1,UKOS,536357,163536,-0.04315032,51.35454537,MET,,,,,,147,2006-11-17T00:00:00,2009-08-21T16:47:00,1,revise,active
9400ZZCRGRA1,940GZZCRGRA1,,,,Gravel Hill Tram Stop,,,,,,-,,,,,,,N0060443,Forestdale,London,,,,,,0,UKOS,536412,163552,-0.042354825,51.35467597,PLT,,,,,,147,2006-11-17T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRGRA2,940GZZCRGRA2,,,,Gravel Hill Tram Stop,,,,,,-,,,,,,,N0060443,Forestdale,London,,,,,,0,UKOS,536412,163528,-0.042364019,51.35446029,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRHAR,940GZZCRHAR,,,,Harrington Road Tram Stop,,,,Allotments,,Off Harrington Road,,,,,,,E0034236,South Norwood,London,,,,,,0,UKOS,535000,168535,-0.060728605,51.39979266,MET,,,,,,147,2005-09-26T00:00:00,2010-07-05T17:45:00,2,revise,active
9400ZZCRHAR1,940GZZCRHAR1,,,,Harrington Road Tram Stop,,,,,,-,,,,20041,,,E0034236,South Norwood,London,,,,,,0,UKOS,535018,168515,-0.060477613,51.39960865,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRHAR2,940GZZCRHAR2,,,,Harrington Road Tram Stop,,,,,,-,,,,,,,E0034236,South Norwood,London,,,,,,0,UKOS,535018,168515,-0.060477613,51.39960865,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRKGH,940GZZCRKGH,,,,King Henry's Drive Tram Stop,,,,Recreation Ground,,Parkway,,,,,,,N0061225,New Addington,London,,,,,,0,UKOS,537976,162558,-0.020293372,51.34536626,MET,,,,,,147,2006-11-17T00:00:00,2006-11-17T00:00:00,0,new,active
9400ZZCRKGH1,940GZZCRKGH1,,,,King Henry's Drive Tram Stop,,,,,,-,,,,,,,N0061225,New Addington,London,,,,,,0,UKOS,537935,162643,-0.020848773,51.34614004,PLT,,,,,,147,2006-11-17T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRKGH2,940GZZCRKGH2,,,,King Henry's Drive Tram Stop,,,,,,-,,,,,,,N0061225,New Addington,London,,,,,,0,UKOS,537999,162527,-0.019975352,51.34508211,PLT,,,,,,147,2006-11-17T00:00:00,2010-03-01T13:49:00,3,revise,active
9400ZZCRLEB,940GZZCRLEB,,,,Lebanon Road Tram Stop,,,,Lebanon Road,,Addiscombe Road,,,,,,,E0034214,Addiscombe,Croydon,,,,,,0,UKOS,533383,165756,-0.085002286,51.37520104,MET,,,,,,147,2005-09-26T00:00:00,2010-06-04T18:25:00,2,revise,active
9400ZZCRLEB1,940GZZCRLEB1,,,,Lebanon Road Tram Stop,,,,,,-,,,,,,,E0034214,Addiscombe,Croydon,,,,,,0,UKOS,533424,165743,-0.084418447,51.37507459,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRLEB2,940GZZCRLEB2,,,,Lebanon Road Tram Stop,,,,,,-,,,,,,,E0034214,Addiscombe,Croydon,,,,,,0,UKOS,533424,165748,-0.084416571,51.37511952,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRLOY,940GZZCRLOY,,,,Lloyd Park Tram Stop,,,,Lloyd Park Tennis Club,,Coombe Road,,,,,,,E0034235,South Croydon,Croydon,,,,,,0,UKOS,533709,164549,-0.080774902,51.36427758,MET,,,,,,147,2005-09-26T00:00:00,2009-08-21T16:51:00,1,revise,active
9400ZZCRLOY1,940GZZCRLOY1,,,,Lloyd Park Tram Stop,,,,,,-,,,,,,,E0034235,South Croydon,Croydon,,,,,,0,UKOS,533608,164537,-0.082229311,51.36419349,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRLOY2,940GZZCRLOY2,,,,Lloyd Park Tram Stop,,,,,,-,,,,,,,E0034235,South Croydon,Croydon,,,,,,0,UKOS,533608,164537,-0.082229311,51.36419349,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRMCH,940GZZCRMCH,,,,Mitcham Tram Stop,,,,Crown Inn Public House,,Off London Road,,,,,,,E0034687,Mitcham,London,,,,,,0,UKOS,527343,168082,-0.170900301,51.39749049,MET,,,,,,147,2006-11-17T00:00:00,2006-11-17T00:00:00,0,new,active
9400ZZCRMCH1,940GZZCRMCH1,,,,Mitcham Tram Stop,,,,,,-,,,,,,,E0034687,Mitcham,London,,,,,,0,UKOS,527225,168112,-0.172584816,51.39778655,PLT,,,,,,147,2006-11-17T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRMCH2,940GZZCRMCH2,,,,Mitcham Tram Stop,,,,,,-,,,,,,,E0034687,Mitcham,London,,,,,,0,UKOS,527225,168106,-0.172586965,51.39773263,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRMDN,940GZZCRMDN,,,,Morden Road Tram Stop,,,,Lombard Business,,Morden Road,,,,,,,N0061138,Merton Park,London,,,,,,0,UKOS,525786,169310,-0.192834339,51.40887372,MET,,,,,,147,2005-09-26T00:00:00,2009-08-21T16:53:00,1,revise,active
9400ZZCRMDN1,940GZZCRMDN1,,,,Morden Road Tram Stop,,,,,,-,,,,,,,N0061138,Merton Park,London,,,,,,0,UKOS,525802,169330,-0.192597326,51.40904992,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRMDN2,940GZZCRMDN2,,,,Morden Road Tram Stop,,,,,,-,,,,,,,N0061138,Merton Park,London,,,,,,0,UKOS,525802,169300,-0.192607957,51.40878031,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRMJT,940GZZCRMJT,,,,Mitcham Junction Tram Stop,,,,Mitcham Golf Course,,Off Carshalton Road,,,,,,,E0034687,Mitcham,London,,,,,,1,UKOS,528235,167590,-0.158262954,51.39286816,MET,,,,,,147,2006-11-17T00:00:00,2010-06-04T18:23:00,1,revise,active
9400ZZCRMJT1,940GZZCRMJT1,,,,Mitcham Junction Tram Stop,,,,,,-,,,,,,,E0034687,Mitcham,London,,,,,,0,UKOS,528198,167588,-0.158795183,51.39285854,PLT,,,,,,147,2006-11-17T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRMJT2,940GZZCRMJT2,,,,Mitcham Junction Tram Stop,,,,,,-,,,,,,,E0034687,Mitcham,London,,,,,,0,UKOS,528198,167584,-0.158796626,51.3928226,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRMTP,940GZZCRMTP,,,,Merton Park Tram Stop,,,,Merton Park Tennis Courts,,Off Rutlish Road,,,,,,,N0060499,Merton,London,,,,,,0,UKOS,525190,169820,-0.201219217,51.41358894,MET,,,,,,147,2005-09-26T00:00:00,2010-06-23T16:55:00,2,revise,active
9400ZZCRMTP1,940GZZCRMTP1,,,,Merton Park Tram Stop,,,,,,-,,,,,,,N0060499,Merton,London,,,,,,0,UKOS,525172,169954,-0.201430648,51.41479719,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRMTP2,940GZZCRMTP2,,,,Merton Park Tram Stop,,,,,,-,,,,,,,N0060499,Merton,London,,,,,,0,UKOS,525166,169954,-0.201516881,51.41479851,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRNWA,940GZZCRNWA,,,,New Addington Tram Stop,,,,Swimming Pool,,Central Park,,,,,,,N0061225,New Addington,London,,,,,,1,UKOS,538185,162255,-0.01741194,51.34259268,MET,,,,,,147,2005-09-26T00:00:00,2010-06-23T16:57:00,1,revise,active
9400ZZCRNWA1,940GZZCRNWA1,,,,New Addington Tram Stop,,,,,,-,,,,,,,N0061225,New Addington,London,,,,,,0,UKOS,538156,162314,-0.01780516,51.34312991,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRNWA2,940GZZCRNWA2,,,,New Addington Tram Stop,,,,,,-,,,,,,,N0061225,New Addington,London,,,,,,0,UKOS,538156,162314,-0.01780516,51.34312991,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRPHI,940GZZCRPHI,,,,Phipps Bridge Tram Stop,,,,Phipps Bridge Foot Bridge,,New Close-Phipps Bridge,,,,,,,N0060477,Morden,London,,,,,,0,UKOS,526533,168717,-0.182311078,51.40337836,MET,,,,,,147,2006-11-17T00:00:00,2006-11-17T00:00:00,0,new,active
9400ZZCRPHI1,940GZZCRPHI1,,,,Phipps Bridge Tram Stop,,,,,,-,,,,20023,,,N0060477,Morden,London,,,,,,0,UKOS,526578,168785,-0.181640255,51.40397945,PLT,,,,,,147,2006-11-17T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRPHI2,940GZZCRPHI2,,,,Phipps Bridge Tram Stop,,,,,,-,,,,,,,N0060477,Morden,London,,,,,,0,UKOS,526578,168785,-0.181640255,51.40397945,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRRVC,940GZZCRRVC,,,,Reeves Corner Tram Stop,,,,,,Cairo New Road,,,,,,,N0060493,Croydon,London,,,,,,0,UKOS,531893,165726,-0.106408416,51.3752792,MET,,,,,,147,2010-07-27T16:18:00,2010-07-27T16:21:00,1,revise,active
9400ZZCRRVC1,940GZZCRRVC1,,,,Reeves Corner Tram Stop,,,,,,-,,,,,,,N0060493,Croydon,London,,,,,,0,UKOS,531895,165725,-0.106380068,51.37526975,PLT,,,,,,147,2010-07-27T16:20:00,2010-07-27T16:21:00,1,revise,active
9400ZZCRSAN,940GZZCRSAN,,,,Sandilands Tram Stop,,,,Community Centre,,Addiscombe Road,,,,,,,E0034214,Addiscombe,Croydon,,,,,,0,UKOS,533868,165749,-0.078040867,51.37502409,MET,,,,,,147,2005-09-26T00:00:00,2010-06-04T18:26:00,2,revise,active
9400ZZCRSAN1,940GZZCRSAN1,,,,Sandilands Tram Stop,,,,,,-,,,,,,,E0034214,Addiscombe,Croydon,,,,,,0,UKOS,533869,165747,-0.078027261,51.37500588,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRSAN2,940GZZCRSAN2,,,,Sandilands Tram Stop,,,,,,-,,,,,,,E0034214,Addiscombe,Croydon,,,,,,0,UKOS,533869,165725,-0.078035541,51.37480818,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRTPA,940GZZCRTPA,,,,Therapia Lane Tram Stop,,,,Therapia Lane,,Off Alfriston Ave,,,,,,,N0075216,Broad Green,Croydon,,,,,,0,UKOS,530288,166844,-0.129045385,51.38569673,MET,,,,,,147,2005-09-26T00:00:00,2009-08-21T17:01:00,1,revise,active
9400ZZCRTPA1,940GZZCRTPA1,,,,Therapia Lane Tram Stop,,,,,,-,,,,,,,N0075216,Broad Green,Croydon,,,,,,0,UKOS,530313,166800,-0.128702451,51.38529558,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRTPA2,940GZZCRTPA2,,,,Therapia Lane Tram Stop,,,,,,-,,,,,,,N0075216,Broad Green,Croydon,,,,,,0,UKOS,530313,166824,-0.128693653,51.38551126,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRWAD,940GZZCRWAD,,,,Waddon Marsh Tram Stop,,,,Progress Business Park,,Off Gurney Crescent,,,,,,,E0034242,Waddon,Croydon,,,,,,1,UKOS,531080,165905,-0.118016472,51.37707594,MET,,,,,,147,2006-11-17T00:00:00,2010-07-05T18:34:00,2,revise,active
9400ZZCRWAD1,940GZZCRWAD1,,,,Waddon Marsh Tram Stop,,,,,,-,,,,20016,,,E0034242,Waddon,Croydon,,,,,,0,UKOS,531089,165909,-0.11788576,51.37710981,PLT,,,,,,147,2006-11-17T00:00:00,2013-11-12T14:59:00,3,revise,active
9400ZZCRWAD2,940GZZCRWAD2,,,,Waddon Marsh Tram Stop,,,,,,-,,,,,,,E0034242,Waddon,Croydon,,,,,,0,UKOS,531071,165897,-0.118148659,51.37700612,PLT,,,,,,147,2006-11-17T00:00:00,2013-11-12T15:00:00,4,revise,active
9400ZZCRWAN,940GZZCRWAN,,,,Wandle Park Tram Stop,,,,Wandle Park and Gas Works,,Vicarage Road,,,,,,,E0034242,Waddon,Croydon,,,,,,0,UKOS,531420,165505,-0.113281958,51.3734027,MET,,,,,,147,2005-09-26T00:00:00,2010-07-05T18:35:00,1,revise,active
9400ZZCRWAN1,940GZZCRWAN1,,,,Wandle Park Tram Stop,,,,,,-,,,,20015,,,E0034242,Waddon,Croydon,,,,,,0,UKOS,531435,165463,-0.113082098,51.37302179,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRWAN2,940GZZCRWAN2,,,,Wandle Park Tram Stop,,,,,,-,,,,,,,E0034242,Waddon,Croydon,,,,,,0,UKOS,531421,165463,-0.113283116,51.37302503,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRWCR,940GZZCRWCR,,,,West Croydon Tram Stop,,,,London Road,,Station Road,,,,,,,N0060493,Croydon,London,,,,,,1,UKOS,532210,166145,-0.101700815,51.37897097,MET,,,,,,147,2005-09-26T00:00:00,2010-06-23T15:22:00,1,revise,active
9400ZZCRWCR1,940GZZCRWCR1,,,,West Croydon Tram Stop,,,,,,-,,,,20012,,,N0060493,Croydon,London,,,,,,0,UKOS,532190,166157,-0.101983559,51.37908347,PLT,,,,,,147,2006-02-27T00:00:00,2007-11-13T14:00:00,3,revise,active
9400ZZCRWEL,940GZZCRWEL,,,,Wellesley Road Tram Stop,,,,Downe Road,,Wellesley Road,,,,,,,N0060493,Croydon,London,,,,,,1,UKOS,532509,165752,-0.097553546,51.37536955,MET,,,,,,147,2005-09-26T00:00:00,2007-11-08T13:00:00,1,revise,active
9400ZZCRWEL1,940GZZCRWEL1,,,,Wellesley Road Tram Stop,,,,,,-,,,,20013,,,N0060493,Croydon,London,,,,,,0,UKOS,532510,165752,-0.097539187,51.37536932,PLT,,,,,,147,2005-09-22T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRWMB,940GZZCRWMB,,,,Wimbledon Tram Stop,,,,Queens Road,,The Broadway,,,,,,,E0034695,Wimbledon,London,,,,,,1,UKOS,524850,170642,-0.205816434,51.4210513,MET,,,,,,147,2005-09-26T00:00:00,2010-03-17T14:56:00,1,revise,active
9400ZZCRWMB1,940GZZCRWMB1,,,,Wimbledon Tram Stop,,,,,,-,,,,,,,E0034695,Wimbledon,London,,,,,,0,UKOS,524853,170642,-0.205773311,51.42105064,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRWMB2,940GZZCRWMB2,,,,Wimbledon Tram Stop,,,,,,-,,,,,,,E0034695,Wimbledon,London,,,,,,0,UKOS,524841,170654,-0.205941579,51.42116112,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCRWOD,940GZZCRWOD,,,,Woodside Tram Stop,,,,Woodside Road,,Spring Lane,,,,,,,E0034246,Woodside,London,,,,,,0,UKOS,534715,167115,-0.065361458,51.38709952,MET,,,,,,147,2006-11-17T00:00:00,2010-07-05T18:41:00,1,revise,active
9400ZZCRWOD1,940GZZCRWOD1,,,,Woodside Tram Stop,,,,,,-,,,,,,,E0034246,Woodside,London,,,,,,0,UKOS,534769,167141,-0.064576026,51.38732036,PLT,,,,,,147,2006-11-17T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZCRWOD2,940GZZCRWOD2,,,,Woodside Tram Stop,,,,,,-,,,,,,,E0034246,Woodside,London,,,,,,0,UKOS,534769,167109,-0.06458816,51.38703279,PLT,,,,,,147,2017-09-28T00:00:00,2017-09-28T00:00:00,0,new,active
9400ZZCVCHD,940GZZCVCHD,,,,Cheddleton (Churnet Valley Railway),,,,,,-,,,,,,,E0051251,Cheddleton,,,,,,,0,UKOS,398255,352050,-2.027492196,53.06569019,MET,,,,,,147,2008-10-10T15:54:00,2010-11-08T16:02:00,2,revise,active
9400ZZCVKFG,940GZZCVKFG,,,,Kingsley & Froghall (Churnet Valley Railway),,,,,,-,,,,,,,E0024421,Froghall,,,,,,,0,UKOS,402475,347145,-1.964552862,53.0215967,MET,,,,,,147,2008-10-10T15:55:00,2010-11-08T16:02:00,2,revise,active
9400ZZCWWLF,940GZZCWWLF,,,,Wallingford (Cholsey & Wallingford Railway),,,,,,-,,,,,,,E0050404,Wallingford,,,,,,,0,UKOS,459986,189139,-1.135363648,51.59791147,MET,,,,,,147,2008-10-10T15:52:00,2008-10-10T16:56:00,1,revise,active
9400ZZCWWLF1,940GZZCWWLF1,,,,Wallingford (Cholsey & Wallingford Railway),,,,,,-,,,,,,,E0050404,Wallingford,,,,,,,0,UKOS,459987,189140,-1.135349042,51.59792035,PLT,,,,,,147,2010-04-08T18:18:00,2010-04-08T18:19:00,1,revise,active
9400ZZDFLDJ,940GZZDFLDJ,,,,Lydney Junction (Dean Forest Railway),,,,,,-,,,,,,,E0046573,Lydney,,,,,,,0,UKOS,363425,201970,-2.530804466,51.71525998,MET,,,,,,147,2008-10-10T15:56:00,2008-10-10T16:59:00,1,revise,active
9400ZZDFLDT,940GZZDFLDT,,,,Lydney Town (Dean Forest Railway),,,,,,-,,,,,,,E0046573,Lydney,,,,,,,0,UKOS,363328,203186,-2.532336859,51.72618636,MET,,,,,,147,2008-10-10T15:58:00,2008-10-10T17:00:00,1,revise,active
9400ZZDFNCH,940GZZDFNCH,,,,Norchard (Dean Forest Railway),,,,,,-,,,,,,,E0012020,Norchard,,,,,,,0,UKOS,362915,204385,-2.538444121,51.73693897,MET,,,,,,147,2008-10-10T16:01:00,2008-10-10T17:01:00,1,revise,active
9400ZZDFPKD,940GZZDFPKD,,,,Parkend (Dean Forest Railway),,,,,,-,,,,,,,E0012036,Parkend,,,,,,,0,UKOS,361715,207855,-2.556204226,51.76805559,MET,,,,,,147,2008-10-10T16:02:00,2010-12-20T11:40:00,2,revise,active
9400ZZDFSTM,940GZZDFSTM,,,,St Mary's Halt (Dean Forest Railway),,,,,,-,,,,,,,E0046573,Lydney,,,,,,,0,UKOS,363378,202424,-2.531532611,51.7193387,MET,,,,,,147,2008-10-14T14:10:00,2010-12-20T11:41:00,3,revise,active
9400ZZDLABR,940GZZDLABR,,,,Abbey Road DLR Station,,,,,,-,,,,,,,N0060321,Stratford,London,,,,,,0,UKOS,539082,183349,0.003736679,51.53192649,MET,,,,,,147,2010-12-21T13:34:00,2010-12-21T13:35:00,1,revise,active
9400ZZDLABR1,940GZZDLABR1,,,,Abbey Road DLR Station,,,,,,-,,,,Platform 1,,,N0060321,Stratford,London,,,,,,0,UKOS,539089,183349,0.003837531,51.53192477,PLT,,,,,,147,2010-12-21T13:36:00,2010-12-21T13:37:00,1,revise,active
9400ZZDLABR2,940GZZDLABR2,,,,Abbey Road DLR Station,,,,,,-,,,,Platform 2,,,N0060321,Stratford,London,,,,,,0,UKOS,539075,183349,0.003635827,51.53192822,PLT,,,,,,147,2010-12-21T13:37:00,2010-12-21T13:37:00,1,revise,active
9400ZZDLALL,940GZZDLALL,,,,All Saints DLR Station,,,,Chrisp Street,,East India Dock Road,,,,,,,N0077626,All Saints,London,,,,,,0,UKOS,537975,180990,-0.013135345,51.51099984,MET,,,,,,147,2005-09-26T00:00:00,2010-06-23T15:11:00,2,revise,active
9400ZZDLALL1,940GZZDLALL1,,,,All Saints DLR Station,,,,,,-,,,,,,,N0077626,All Saints,London,,,,,,0,UKOS,537984,180955,-0.013019421,51.51068313,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZDLALL2,940GZZDLALL2,,,,All Saints DLR Station,,,,,,-,,,,,,,N0077626,All Saints,London,,,,,,0,UKOS,537997,180993,-0.012817351,51.51102143,PLT,,,,,,147,2015-06-05T15:17:00,2015-06-05T15:54:00,1,revise,active
9400ZZDLBEC,940GZZDLBEC,,,,Beckton DLR Station,,,,Travel Inn,,Woolwich Manor Road,,,,,,,E0034699,Beckton,London,,,,,,0,UKOS,543140,181507,0.061452566,51.51436173,MET,,,,,,147,2005-09-26T00:00:00,2010-06-23T15:13:00,1,revise,active
9400ZZDLBEC1,940GZZDLBEC1,,,,Beckton DLR Station,,,,,,-,,,,,,,E0034699,Beckton,London,,,,,,0,UKOS,543131,181554,0.061342021,51.51478633,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZDLBLA,940GZZDLBLA,,,,Blackwall DLR Station,,,,Preston's Road roundabout,,Preston's Road,,,,,,,E0034837,Blackwall,London,,,,,,0,UKOS,538412,180667,-0.006968825,51.50799058,MET,,,,,,147,2005-09-26T00:00:00,2014-04-03T09:45:00,3,revise,active
9400ZZDLBLA1,940GZZDLBLA1,,,,Blackwall DLR Station,,,,,,-,,,,,,,E0034837,Blackwall,London,,,,,,0,UKOS,538435,180667,-0.006637626,51.50798495,PLT,,,,,,147,2006-02-15T00:00:00,2014-04-03T09:46:00,3,revise,active
9400ZZDLBLA2,940GZZDLBLA2,,,,Blackwall DLR Station,,,,,,-,,,,,,,E0034837,Blackwall,London,,,,,,0,UKOS,538442,180661,-0.00653918,51.50792932,PLT,,,,,,147,2015-06-05T15:18:00,2015-06-05T15:55:00,1,revise,active
9400ZZDLBNK,940GZZDLBNK,,,,Bank DLR Station,,,,Bank of England,,Cornhill,,,,,,,N0065149,Bank,City of London,,,,,,0,UKOS,532738,181099,-0.088514877,51.5132328,MET,,,,,,147,2005-09-26T00:00:00,2013-02-22T09:22:00,2,revise,active
9400ZZDLBNK1,940GZZDLBNK1,,,,Bank DLR Station,,,,,,-,,,,,,,N0065149,Bank,City of London,,,,,,0,UKOS,532783,180982,-0.087910801,51.51217083,PLT,,,,,,147,2006-02-15T00:00:00,2013-02-22T09:27:00,3,revise,active
9400ZZDLBOW,940GZZDLBOW,,,,Bow Church DLR Station,,,,Campbell Road,,Bow Road,,,,,,,E0034838,Bow,London,,,,,,0,UKOS,537383,182850,-0.020936278,51.52785805,MET,,,,,,147,2005-09-26T00:00:00,2005-09-26T00:00:00,0,new,active
9400ZZDLBOW1,940GZZDLBOW1,,,,Bow Church DLR Station,,,,,,-,,,,,,,E0034838,Bow,London,,,,,,0,UKOS,537389,182829,-0.020858024,51.52766788,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZDLBOW2,940GZZDLBOW2,,,,Bow Church DLR Station,,,,,,-,,,,,,,E0034838,Bow,London,,,,,,0,UKOS,537391,182833,-0.020827652,51.52770334,PLT,,,,,,147,2015-06-05T15:19:00,2015-06-05T15:55:00,1,revise,active
9400ZZDLBPK,940GZZDLBPK,,,,Beckton Park DLR Station,,,,Centre of Beckton Park Roundabout,,Royal Albert Way,,,,,,,N0077630,Beckton Park,London,,,,,,0,UKOS,542705,180875,0.054932371,51.50879274,MET,,,,,,147,2005-09-26T00:00:00,2009-08-21T16:32:00,1,revise,active
9400ZZDLBPK1,940GZZDLBPK1,,,,Beckton Park DLR Station,,,,,,-,,,,,,,N0077630,Beckton Park,London,,,,,,0,UKOS,542708,180876,0.054975974,51.50880097,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZDLBPK2,940GZZDLBPK2,,,,Beckton Park DLR Station,,,,,,-,,,,,,,N0077630,Beckton Park,London,,,,,,0,UKOS,542701,180866,0.054871133,51.50871288,PLT,,,,,,147,2015-06-05T15:20:00,2015-06-05T15:56:00,1,revise,active
9400ZZDLCAN,940GZZDLCAN,,,,Canary Wharf DLR Station,,,,Canary Wharf,,South Colonnade,,,,,,,N0077638,Canary Wharf,London,,,,,,1,UKOS,537448,180290,-0.020997272,51.50483791,MET,,,,,,147,2005-09-26T00:00:00,2009-08-21T16:34:00,1,revise,active
9400ZZDLCAN1,940GZZDLCAN1,,,,Canary Wharf DLR Station,,,,,,-,,,,,,,N0077638,Canary Wharf,London,,,,,,0,UKOS,537452,180301,-0.020935392,51.50493578,PLT,,,,,,147,2006-02-15T00:00:00,2007-09-26T09:00:00,2,revise,active
9400ZZDLCAN2,940GZZDLCAN2,,,,Canary Wharf DLR Station,,,,,,-,,,,,,,N0077638,Canary Wharf,London,,,,,,0,UKOS,537455,180280,-0.020900372,51.50474635,PLT,,,,,,147,2015-06-05T15:21:00,2015-06-05T15:56:00,1,revise,active
9400ZZDLCGT,940GZZDLCGT,,,,Canning Town DLR Station,,,,Canning Town Rail Tube Bus Interchange,,Silvertown Way,,,,,,,E0034701,Canning Town,London,,,,,,0,UKOS,539439,181378,0.008100758,51.51412731,MET,,,,,,147,2005-09-26T00:00:00,2005-09-26T00:00:00,0,new,active
9400ZZDLCGT1,940GZZDLCGT1,,,,Canning Town DLR Station,,,,,,-,,,,Platform 1,,,E0034701,Canning Town,London,,,,,,0,UKOS,539421,181415,0.007856148,51.51446423,PLT,,,,,,147,2006-02-15T00:00:00,2010-12-21T10:35:00,3,revise,active
9400ZZDLCGT2,940GZZDLCGT2,,,,Canning Town DLR Station,,,,,,-,,,,Platform 2,,,E0034701,Canning Town,London,,,,,,0,UKOS,539411,181415,0.007712129,51.51446669,PLT,,,,,,147,2010-12-21T10:53:00,2010-12-21T13:46:00,1,revise,active
